DATE_OF_INTEREST;CASE_COUNT;probable_case_count;HOSPITALIZED_COUNT;DEATH_COUNT;DEATH_COUNT_PROBABLE;CASE_COUNT_7DAY_AVG;all_case_count_7day_avg;HOSP_COUNT_7DAY_AVG;DEATH_COUNT_7DAY_AVG;all_death_count_7day_avg;BX_CASE_COUNT;bx_probable_case_count;BX_HOSPITALIZED_COUNT;BX_DEATH_COUNT;bx_probable_death_count;BX_CASE_COUNT_7DAY_AVG;bx_all_case_count_7day_avg;BX_HOSPITALIZED_COUNT_7DAY_AVG;BX_DEATH_COUNT_7DAY_AVG;bx_all_death_count_7day_avg;BK_CASE_COUNT;bk_probable_case_count;BK_HOSPITALIZED_COUNT;BK_DEATH_COUNT;bk_probable_death_count;BK_CASE_COUNT_7DAY_AVG;bk_all_case_count_7day_avg;BK_HOSPITALIZED_COUNT_7DAY_AVG;BK_DEATH_COUNT_7DAY_AVG;bk_all_death_count_7day_avg;MN_CASE_COUNT;mn_probable_case_count;MN_HOSPITALIZED_COUNT;MN_DEATH_COUNT;mn_probable_death_count;MN_CASE_COUNT_7DAY_AVG;mn_all_case_count_7day_avg;MN_HOSPITALIZED_COUNT_7DAY_AVG;MN_DEATH_COUNT_7DAY_AVG;mn_all_death_count_7day_avg;QN_CASE_COUNT;qn_probable_case_count;QN_HOSPITALIZED_COUNT;QN_DEATH_COUNT;qn_probable_death_count;QN_CASE_COUNT_7DAY_AVG;qn_all_case_count_7day_avg;QN_HOSPITALIZED_COUNT_7DAY_AVG;QN_DEATH_COUNT_7DAY_AVG;qn_all_death_count_7day_avg;SI_CASE_COUNT;si_probable_case_count;SI_HOSPITALIZED_COUNT;SI_DEATH_COUNT;si_probable_death_count;SI_CASE_COUNT_7DAY_AVG;si_all_case_count_7day_avg;SI_HOSPITALIZED_COUNT_7DAY_AVG;SI_DEATH_COUNT_7DAY_AVG;si_all_death_count_7day_avg;INCOMPLETE
09/21/2021;1,283;461;80;14;0;1,346;1,788;83;12;13;200;99;17;1;0;183;268;16;2;2;389;131;23;4;0;473;602;25;5;5;276;89;12;3;0;254;334;14;1;1;322;120;23;6;0;320;436;23;4;4;95;22;5;0;0;115;148;7;1;1;0
09/22/2021;1,406;450;94;13;0;1,317;1,759;83;13;13;205;95;19;2;0;179;267;17;2;2;505;132;32;6;0;466;593;24;5;5;275;66;13;0;0;248;327;15;1;1;307;119;26;5;0;313;428;22;4;5;111;38;5;0;0;109;142;6;0;0;0
09/23/2021;1,274;471;88;11;0;1,301;1,749;84;13;13;137;96;16;2;0;172;262;17;2;2;509;150;36;2;0;475;605;27;5;5;215;80;11;1;0;238;316;15;1;1;323;119;18;5;0;314;430;21;4;5;89;26;9;1;0;102;134;6;0;0;0
09/24/2021;1,217;438;78;9;2;1,258;1,704;84;13;13;156;99;10;4;1;169;262;16;2;2;451;130;32;2;1;459;590;28;4;5;235;59;13;0;0;226;299;14;1;1;292;124;24;2;0;303;423;21;5;5;80;26;1;1;0;99;130;6;0;0;0
09/25/2021;802;329;64;15;1;1,238;1,681;81;13;14;99;76;14;3;0;168;263;16;2;2;308;101;23;5;1;453;582;28;5;5;124;53;4;1;0;225;297;12;1;1;189;82;19;5;0;293;410;20;4;4;81;17;4;1;0;98;126;6;1;1;0
09/26/2021;848;347;49;14;1;1,209;1,638;78;13;14;96;65;9;2;1;162;254;16;2;3;330;114;17;5;0;434;560;27;4;5;136;54;5;0;0;221;292;11;1;1;200;90;14;3;0;291;404;20;4;4;86;24;4;4;0;99;126;5;1;1;0
09/27/2021;1,373;411;71;16;1;1,172;1,587;75;13;14;181;100;17;5;0;153;243;15;3;3;511;119;26;4;0;429;554;27;4;4;247;72;6;2;1;215;283;9;1;1;324;103;20;5;0;280;388;21;4;4;109;17;4;0;0;93;117;5;1;1;0
09/28/2021;1,109;408;62;13;1;1,147;1,555;72;13;14;156;106;11;2;0;147;238;14;3;3;351;104;16;5;1;424;545;26;4;5;210;59;10;2;0;206;269;9;1;1;295;110;20;4;0;276;382;20;4;4;96;29;6;0;0;93;118;5;1;1;0
09/29/2021;1,089;411;61;13;1;1,102;1,504;68;13;14;150;83;16;1;0;139;229;13;3;3;365;122;21;3;0;404;524;24;4;4;210;69;8;1;0;197;260;8;1;1;267;106;13;6;1;270;375;18;4;4;96;31;4;2;0;91;115;5;1;1;0
09/30/2021;1,127;432;55;8;0;1,081;1,477;63;13;14;148;93;12;0;0;141;230;13;2;3;450;145;17;3;0;395;514;22;4;4;197;59;6;0;0;194;255;7;1;1;239;100;16;4;0;258;360;18;4;4;92;35;5;1;0;91;117;4;1;1;0
10/01/2021;1,080;406;81;7;0;1,061;1,453;63;12;13;133;75;17;1;0;138;223;14;2;2;406;126;28;2;0;389;507;21;4;4;211;69;9;1;0;191;253;7;1;1;254;110;31;3;0;253;353;19;4;4;76;26;2;0;0;91;116;4;1;1;0
10/02/2021;666;278;58;12;0;1,042;1,426;62;12;12;71;46;17;2;0;134;215;14;2;2;276;94;13;4;0;384;502;20;4;4;119;43;6;0;0;190;251;7;1;1;152;78;21;6;0;247;347;19;4;5;48;17;4;0;0;86;112;4;1;1;0
10/03/2021;890;295;62;12;1;1,048;1,425;64;12;12;62;46;11;3;0;129;207;14;2;2;454;103;27;4;1;402;518;21;4;4;88;50;10;3;0;183;243;8;1;1;216;74;16;2;0;250;347;20;4;4;69;21;2;0;0;84;109;4;0;0;0
10/04/2021;1,258;425;74;12;1;1,031;1,411;65;11;12;160;88;16;5;0;126;202;14;2;2;508;122;25;3;0;401;518;21;3;4;216;67;10;1;0;179;238;8;1;1;288;115;20;2;1;244;343;20;4;4;86;33;3;1;0;80;108;4;1;1;0
10/05/2021;1,265;374;67;6;0;1,054;1,428;65;10;10;169;61;10;1;0;128;198;14;2;2;503;136;26;1;0;423;544;22;3;3;223;66;13;0;0;181;241;9;1;1;264;91;14;3;0;240;336;19;4;4;106;20;4;1;0;82;108;3;1;1;0
10/06/2021;1,141;345;60;15;1;1,061;1,426;65;10;11;137;59;13;4;1;126;193;14;2;2;485;103;10;6;0;440;559;21;3;3;217;71;11;2;0;182;242;9;1;1;228;93;23;1;0;234;329;20;3;3;74;19;7;2;0;79;103;4;1;1;0
10/07/2021;1,073;380;60;13;0;1,053;1,411;66;11;11;122;60;15;3;0;122;184;14;3;3;404;119;11;2;0;434;548;20;3;3;180;73;9;3;0;179;242;10;1;1;268;107;18;4;0;239;334;20;3;3;99;21;7;1;0;80;102;4;1;1;0
10/08/2021;1,009;348;42;17;0;1,043;1,392;60;12;13;125;52;8;0;0;121;180;13;3;3;447;107;11;7;0;440;552;18;4;4;169;60;11;2;0;173;235;10;2;2;191;109;12;6;0;230;325;18;3;4;77;20;3;2;0;80;101;4;1;1;0
10/09/2021;611;244;67;9;0;1,035;1,380;62;12;12;66;47;14;0;0;120;179;12;2;2;251;94;24;3;0;436;548;19;4;4;94;43;10;1;0;170;231;11;2;2;145;47;15;4;0;229;319;17;3;3;55;13;4;1;0;81;102;4;1;1;0
10/10/2021;682;234;45;16;1;1,006;1,341;59;13;13;60;44;10;1;0;120;179;12;2;2;305;84;15;5;0;415;524;17;4;4;94;40;7;3;0;170;230;10;2;2;151;50;7;3;1;219;307;16;3;4;71;16;7;4;0;81;101;5;2;2;0
10/11/2021;933;336;51;9;0;959;1,282;56;12;12;108;66;10;1;0;112;168;11;1;2;361;105;12;1;0;394;501;16;4;4;177;56;10;0;0;165;223;10;2;2;221;85;14;6;0;210;293;15;4;4;66;24;5;1;0;78;97;5;2;2;0
10/12/2021;1,135;314;46;3;1;941;1,255;53;12;12;125;48;7;0;0;106;160;11;1;1;458;119;11;1;0;387;492;13;4;4;202;55;9;0;0;162;219;10;2;2;237;76;18;1;1;206;287;15;4;4;112;16;4;1;0;79;98;5;2;2;0
10/13/2021;1,103;295;69;9;0;935;1,242;54;11;11;119;52;14;1;0;104;156;11;1;1;404;105;22;2;0;376;480;15;3;3;228;51;14;0;0;163;217;10;1;1;238;59;15;5;0;207;283;14;4;4;114;28;8;1;0;85;105;5;2;2;0
10/14/2021;1,023;309;46;8;0;928;1,225;52;10;10;108;61;11;0;0;102;154;11;0;0;427;114;10;2;0;379;483;15;3;3;175;46;7;1;0;163;213;10;1;1;202;70;17;4;0;198;269;14;4;4;111;18;2;1;0;87;106;5;2;2;0
10/15/2021;875;255;54;7;1;909;1,193;54;9;9;111;39;11;2;0;100;151;11;1;1;320;90;11;2;0;361;462;15;2;2;159;32;14;0;0;161;207;10;1;1;205;70;15;3;1;200;265;14;4;4;80;24;3;0;0;87;107;5;1;1;0
10/16/2021;484;203;48;6;0;891;1,169;51;8;9;53;27;10;0;0;98;146;10;1;1;192;76;15;4;0;352;451;14;2;2;55;35;5;0;0;156;201;9;1;1;137;45;13;1;0;199;264;14;3;4;47;20;6;1;0;86;107;5;1;1;0
10/17/2021;580;217;46;9;2;876;1,152;51;7;8;47;41;2;2;0;96;144;9;1;1;257;77;28;3;1;346;444;16;2;2;79;34;7;1;0;154;198;9;0;0;131;51;9;3;1;196;261;14;3;4;66;14;2;0;0;85;106;4;1;1;0
10/18/2021;851;330;51;9;2;864;1,139;51;7;8;105;55;10;1;0;95;142;9;1;1;356;115;17;4;2;345;444;16;3;3;138;58;1;0;0;148;192;8;0;0;172;75;15;3;0;189;253;15;3;3;80;27;9;1;0;87;108;5;1;1;0
10/19/2021;787;219;47;11;1;815;1,076;52;8;9;92;40;12;1;0;91;136;10;1;1;310;80;18;3;0;324;418;17;3;3;132;39;6;3;1;138;180;8;1;1;171;46;9;3;0;179;239;13;3;3;82;14;3;1;0;83;104;5;1;1;0
10/20/2021;792;220;51;6;1;770;1,021;49;8;9;98;32;9;1;0;88;130;9;1;1;292;83;18;3;0;308;398;17;3;3;154;41;10;0;1;127;168;7;1;1;174;56;8;2;0;170;229;12;3;3;74;8;6;0;0;77;95;4;1;1;0
10/21/2021;805;208;43;13;0;739;975;49;9;10;84;48;6;2;0;84;125;9;1;1;339;66;14;3;0;295;379;17;3;4;131;42;3;1;0;121;161;7;1;1;165;39;15;6;0;165;220;12;3;3;86;13;6;1;0;74;91;5;1;1;0
10/22/2021;681;230;42;9;1;711;944;47;9;10;87;52;12;2;0;81;123;9;1;1;255;68;17;1;1;286;367;18;3;4;131;40;3;1;0;117;158;5;1;1;134;58;8;3;0;155;208;11;3;3;73;12;4;2;0;73;88;5;1;1;0
10/23/2021;442;162;41;10;1;705;932;46;10;11;54;33;7;1;0;81;124;8;1;1;161;54;17;4;0;281;359;18;3;4;92;25;6;0;0;122;162;5;1;1;74;38;7;5;1;146;198;10;4;4;61;12;6;0;0;75;89;5;1;1;0
10/24/2021;438;167;40;14;0;685;905;45;10;11;37;33;8;3;0;80;121;9;2;2;195;60;12;4;0;273;348;16;3;4;64;24;7;0;0;120;159;5;1;1;84;37;8;4;0;139;189;10;4;4;57;13;5;3;0;73;87;6;1;1;0
10/25/2021;882;255;35;9;0;690;898;43;10;11;93;61;5;2;0;78;121;8;2;2;356;87;14;5;0;273;344;16;3;3;163;50;4;0;0;124;161;6;1;1;187;46;10;2;0;141;187;9;4;4;81;11;2;0;0;73;85;5;1;1;0
10/26/2021;593;165;36;8;0;662;863;41;10;10;64;26;5;2;0;74;115;7;2;2;237;57;16;2;0;262;330;15;3;3;98;35;4;1;0;119;156;5;0;1;125;36;8;2;0;135;179;9;3;4;69;11;3;1;0;72;83;5;1;1;0
10/27/2021;755;230;38;9;1;657;859;39;10;11;98;43;7;0;0;74;116;7;2;2;288;70;15;5;1;262;328;15;3;4;144;52;6;1;0;118;156;5;1;1;154;53;9;3;0;132;176;9;4;4;71;12;1;0;0;71;83;4;1;1;0
10/28/2021;729;210;33;7;0;646;848;38;9;10;82;42;9;1;0;74;115;8;2;2;309;82;10;2;0;257;326;14;3;4;120;38;9;1;0;116;154;6;1;1;144;33;4;2;0;129;172;8;3;3;74;15;1;1;0;69;82;3;1;1;0
10/29/2021;633;211;27;4;0;639;839;36;9;9;86;29;6;1;0;73;112;7;1;1;229;63;8;0;0;254;321;13;3;3;122;52;7;1;0;115;154;6;1;1;142;52;4;2;0;130;172;7;3;3;54;15;3;0;0;67;79;3;1;1;0
10/30/2021;395;164;23;9;0;632;832;33;9;9;40;24;6;0;0;71;108;7;1;1;155;60;9;2;0;253;321;12;3;3;61;32;1;3;0;110;151;5;1;1;100;37;4;4;0;134;176;7;3;3;39;11;3;0;0;64;76;3;1;1;0
10/31/2021;448;161;26;7;0;634;833;31;8;8;46;23;5;0;0;73;108;6;1;1;200;54;7;0;0;253;321;11;2;2;58;31;5;1;0;109;151;5;1;1;111;43;7;5;0;138;180;7;3;3;33;10;3;1;0;60;72;2;0;0;0
11/01/2021;772;301;34;4;0;618;824;31;7;7;73;55;5;0;0;70;104;6;1;1;312;101;10;2;0;247;317;11;2;2;138;57;4;1;0;106;148;5;1;1;191;71;12;1;0;138;185;7;3;3;58;17;4;0;0;57;70;3;0;0;0
11/02/2021;797;253;42;8;0;647;866;32;7;7;73;45;10;1;0;71;108;7;0;0;302;84;15;2;0;256;330;11;2;2;171;57;4;0;0;116;162;5;1;1;188;54;8;2;0;147;196;7;3;3;62;13;5;3;0;56;69;3;1;1;0
11/03/2021;814;294;47;7;0;655;883;33;7;7;73;43;11;1;0;68;105;7;1;1;298;72;21;2;0;258;332;11;1;1;176;69;4;1;0;121;169;5;1;1;201;99;8;3;0;154;209;7;3;3;65;11;4;0;0;55;68;3;1;1;0
11/04/2021;891;276;36;4;0;679;916;34;6;6;106;53;6;0;0;71;110;7;0;0;341;84;14;3;0;262;336;12;2;2;205;57;4;0;0;133;184;4;1;1;184;73;9;0;0;160;221;7;2;2;54;9;3;1;0;52;64;4;1;1;0
11/05/2021;764;279;27;5;0;697;944;34;6;6;91;39;9;1;0;72;112;7;0;0;289;75;9;3;0;271;347;12;2;2;147;73;4;0;0;137;190;4;1;1;184;77;4;1;0;166;230;7;2;2;53;15;4;0;0;52;64;4;1;1;0
11/06/2021;489;240;32;11;2;711;968;35;7;7;51;39;10;1;0;73;116;8;1;1;195;79;12;2;0;277;355;13;2;2;70;53;2;0;0;138;195;4;0;0;131;54;6;5;1;170;237;8;2;3;41;15;3;3;1;52;65;4;1;1;0
11/07/2021;529;239;32;8;0;722;991;36;7;7;44;39;4;0;0;73;118;8;1;1;198;87;14;3;0;276;360;14;2;2;104;44;2;1;0;144;203;3;0;0;130;46;9;2;0;173;240;8;2;2;53;23;5;2;0;55;70;4;1;1;0
11/08/2021;1,120;326;45;6;0;772;1,044;37;7;7;136;51;14;2;0;82;126;9;1;1;396;98;16;1;0;288;371;14;2;2;232;80;2;1;0;158;220;3;0;0;269;72;8;2;0;184;252;7;2;2;87;24;6;0;0;59;75;4;1;1;0
11/09/2021;1,019;299;28;12;0;804;1,083;35;8;8;98;45;4;3;0;86;130;8;1;1;352;84;4;5;0;296;378;13;3;3;239;68;5;0;0;168;231;3;0;0;241;82;9;2;0;191;263;8;2;2;89;20;7;2;0;63;80;5;1;1;0
11/10/2021;1,021;377;38;5;0;833;1,124;34;7;8;121;68;11;0;0;92;140;8;1;1;355;108;15;2;0;304;392;12;3;3;234;72;2;1;0;176;240;3;0;0;245;101;8;1;0;198;270;8;2;2;66;28;2;1;0;63;82;4;1;1;0
11/11/2021;861;339;45;6;0;829;1,129;35;8;8;89;69;10;1;0;90;140;9;1;1;346;104;18;4;0;304;395;13;3;3;166;62;4;0;0;170;235;3;0;0;216;87;11;1;0;202;276;8;2;2;43;17;3;0;0;62;82;4;1;1;0
11/12/2021;1,004;318;35;13;3;863;1,169;36;9;9;107;49;6;2;0;92;144;8;1;1;371;91;13;6;2;316;409;13;3;4;190;68;6;1;0;176;240;3;1;1;248;84;10;2;1;211;287;9;2;2;88;25;1;2;0;67;88;4;1;2;0
11/13/2021;602;216;30;4;2;879;1,181;36;8;8;65;33;4;2;0;94;145;8;1;1;238;60;15;1;2;322;413;14;3;4;102;48;3;0;0;181;244;3;1;1;149;58;5;0;0;214;290;9;1;2;48;17;4;1;0;68;90;4;1;1;11,000
11/14/2021;683;253;31;5;0;901;1,205;36;7;8;54;44;2;2;0;96;147;7;2;2;263;81;12;1;0;332;421;13;3;3;123;56;4;1;0;184;249;4;1;1;172;60;9;0;0;220;298;9;1;1;70;12;4;1;0;70;91;4;1;1;11,000
11/15/2021;1,202;350;36;4;3;913;1,221;35;7;8;133;58;8;1;0;95;148;6;2;2;413;110;8;1;1;334;425;12;3;4;237;69;8;1;0;184;248;5;1;1;294;88;11;1;1;224;304;9;1;1;125;25;1;0;1;76;96;3;1;1;11,000
11/16/2021;1,206;307;29;8;0;940;1,248;35;6;8;148;50;7;2;0;102;155;7;1;1;421;73;6;1;0;344;433;12;2;3;259;57;5;0;0;187;249;5;1;1;278;107;6;3;0;229;312;9;1;1;100;19;5;2;0;77;98;3;1;1;11,000
11/17/2021;1,191;353;38;3;0;964;1,269;35;6;7;142;68;10;1;0;105;158;7;2;2;407;103;14;1;0;351;440;12;2;3;244;73;7;1;0;189;251;5;1;1;304;83;5;0;0;237;318;8;1;1;94;24;3;0;0;81;101;3;1;1;11,000
11/18/2021;1,099;324;21;3;0;998;1,301;31;6;7;140;47;7;1;0;113;163;6;2;2;376;88;5;2;0;356;442;10;2;3;234;93;1;0;0;198;265;5;1;1;261;75;5;0;0;244;323;7;1;1;88;20;3;0;0;88;108;3;1;1;11,000
11/19/2021;804;281;1;0;0;970;1,267;27;4;5;62;29;1;0;0;106;153;6;1;1;265;71;0;0;0;340;424;9;1;1;185;70;0;0;0;198;264;4;0;0;199;98;0;0;0;237;318;6;1;1;93;13;0;0;0;88;107;3;1;1;11,000
